id,NAME,neighbourhood group,neighbourhood,lat,long,price,review rate number,number of reviews,occupancy_proxy,estimated_revenue,potential_gain_at_70pct
32452612,Spacious 1 bedroom and bathroom with full kitchen,Queens,Kew Gardens Hills,40.71673,-73.81687,344.0,5.0,12.0,0.00821917808219178,1032.0,86860.0
29094076,"Spacious, Private Oasis in Historic Brownstone",Brooklyn,Bedford-Stuyvesant,40.68767,-73.93675,451.0,5.0,335.0,0.1726027397260274,28413.0,86817.5
30476482,Shoreham Hotel - Best Location for Exploring NYC,Manhattan,Midtown,40.76338,-73.97579,364.0,5.0,7.0,0.04657534246575343,6188.000000000001,86814.0
47502235,Mins to SOHO-Good sized 2 Bdrms w/ real comfy beds,Manhattan,Lower East Side,40.71894,-73.99293,375.0,5.0,147.0,0.06575342465753424,9000.0,86812.5
8939544,Mins to SOHO-Good sized 2 Bdrms w/ real comfy beds,Manhattan,Lower East Side,40.71894,-73.99293,375.0,5.0,147.0,0.06575342465753424,9000.0,86812.5
15422441,Sunny apartment in the heart of trendy Greenpoint,Brooklyn,Greenpoint,40.72917,-73.95131,909.0,5.0,44.0,0.4383561643835616,145440.0,86809.49999999997
46994119,Sunny apartment in the heart of trendy Greenpoint,Brooklyn,Greenpoint,40.72917,-73.95131,909.0,5.0,44.0,0.4383561643835616,145440.0,86809.49999999997
32760795,50% Discount 10min to Manhattan,Queens,Long Island City,40.75493,-73.91729,473.0,5.0,81.0,0.19726027397260273,34056.0,86795.49999999999
32779573,Sonder at One Platt | Superior One-Bedroom Apartment w/ Den,Manhattan,Financial District,40.70624,-74.00643,473.0,5.0,20.0,0.19726027397260273,34056.0,86795.49999999999
33599739,PLEASENT PLACE TOWN HOUSE,Manhattan,East Harlem,40.79616,-73.93416,352.0,5.0,20.0,0.024657534246575342,3168.0,86767.99999999999
5938898,Beautiful bedroom in Brooklyn,Brooklyn,Bedford-Stuyvesant,40.68645,-73.92425,503.0,5.0,2.0,0.2273972602739726,41749.0,86767.49999999999
39134890,Brooklyn Two Bedroom - Family Friendly,Brooklyn,Prospect-Lefferts Gardens,40.65447,-73.96182,1149.0,5.0,1.0,0.4931506849315068,206819.99999999997,86749.50000000003
28587064,Cozy One bedroom apartment,Brooklyn,Bedford-Stuyvesant,40.69386,-73.9457,418.0,5.0,288.0,0.13150684931506848,20064.0,86734.99999999999
3850099,Quiet spot in NYC,Manhattan,East Village,40.72669,-73.98419,1179.0,5.0,179.0,0.4986301369863014,214578.0,86656.5
46774303,Comfy Room w/UPGRADE to entire apartment,Brooklyn,Brownsville,40.66034,-73.91416,1063.0,5.0,6.0,0.4767123287671233,184961.99999999997,86634.49999999997
15202626,Comfy Room w/UPGRADE to entire apartment,Brooklyn,Brownsville,40.66034,-73.91416,1063.0,5.0,6.0,0.4767123287671233,184961.99999999997,86634.49999999997
46442923,Spacious room w/Private Roof Deck in Shared Apt,Manhattan,Upper West Side,40.78182,-73.97915,713.0,5.0,141.0,0.36712328767123287,95542.0,86629.5
14871246,Spacious room w/Private Roof Deck in Shared Apt,Manhattan,Upper West Side,40.78182,-73.97915,713.0,5.0,141.0,0.36712328767123287,95542.0,86629.5
32041148,"Cozy & Stylishly minimal,in heart of Brooklyn",Brooklyn,Crown Heights,40.6759,-73.95051,462.0,5.0,9.0,0.1863013698630137,31416.0,86624.99999999999
39725851,1 ROOM IN AMAZING ARTIST NYC LOFT,Brooklyn,Williamsburg,40.7106,-73.96532,339.0,5.0,35.0,0.0,0.0,86614.5
40271523,One very large room two beds,Brooklyn,Bedford-Stuyvesant,40.68208,-73.9104,339.0,5.0,2.0,0.0,0.0,86614.5
37413923,Home in new york,Bronx,Soundview,40.82835,-73.87522,511.0,5.0,6.0,0.2356164383561644,43946.0,86614.5
43234060,"DESIGN, COLOR, MODERN, LIGHT!!! COOK'S KITCHEN!!!",Brooklyn,Bushwick,40.6886,-73.91209,583.0,5.0,77.0,0.29315068493150687,62381.00000000001,86575.5
50225074,"DESIGN, COLOR, MODERN, LIGHT!!! COOK'S KITCHEN!!!",Brooklyn,Bushwick,40.6886,-73.91209,583.0,5.0,77.0,0.29315068493150687,62381.00000000001,86575.5
11662383,"DESIGN, COLOR, MODERN, LIGHT!!! COOK'S KITCHEN!!!",Brooklyn,Bushwick,40.6886,-73.91209,583.0,5.0,77.0,0.29315068493150687,62381.00000000001,86575.5
13783767,Lexington Av. Zen Garden Apartment,Brooklyn,Bedford-Stuyvesant,40.68924,-73.92818,1062.0,5.0,86.0,0.4767123287671233,184787.99999999997,86553.00000000003
45355444,Lexington Av. Zen Garden Apartment,Brooklyn,Bedford-Stuyvesant,40.68924,-73.92818,1062.0,5.0,86.0,0.4767123287671233,184787.99999999997,86553.00000000003
9807207,SkyView Massive 2 bed 2 bath 5174,Manhattan,Upper East Side,40.77692,-73.95126,445.0,5.0,1.0,0.16712328767123288,27145.0,86552.5
48369898,SkyView Massive 2 bed 2 bath 5174,Manhattan,Upper East Side,40.77692,-73.95126,445.0,5.0,1.0,0.16712328767123288,27145.0,86552.5
3187892,Beautiful Central Park Apartment!,Manhattan,Harlem,40.79841,-73.95257,967.0,5.0,27.0,0.4547945205479452,160522.00000000003,86546.49999999997
31692095,Private Room Close To Everything - 09,Manhattan,Upper West Side,40.80102,-73.96388,643.0,5.0,12.0,0.3315068493150685,77803.0,86483.5
24787240,Suite Houston - Free Street Parking & WIFI,Manhattan,Lower East Side,40.7204,-73.98371,1035.0,5.0,5.0,0.4712328767123288,178020.0,86422.5
42796086,Suite Houston - Free Street Parking & WIFI,Manhattan,Lower East Side,40.7204,-73.98371,1035.0,5.0,5.0,0.4712328767123288,178020.0,86422.5
8587729,NYC Sweetheart Studio - Upper East,Manhattan,Upper East Side,40.77467,-73.95405,598.0,5.0,7.0,0.3041095890410959,66378.00000000001,86410.99999999999
6733105,Large Chill and Vibes 1 Bedroom,Brooklyn,Bushwick,40.69881,-73.93057,545.0,5.0,2.0,0.26575342465753427,52865.0,86382.5
34219420,Spacious and cozy one bedroom,Queens,Ditmars Steinway,40.7796,-73.92024,349.0,5.0,2.0,0.021917808219178082,2792.0,86377.5
30518457,EXCELLENT PRIVATE ROOM BY 3 METROS IN WILLIAMSBURG,Brooklyn,Williamsburg,40.70772,-73.94269,368.0,5.0,75.0,0.057534246575342465,7728.0,86295.99999999999
5617459,"Skylighted Floor, All Yours, 23 Mins to Manhattan",Brooklyn,Bedford-Stuyvesant,40.6833,-73.95162,439.0,5.0,10.0,0.16164383561643836,25901.0,86263.49999999999
31000615,2 BR Tropical Getaway near Ferry,Staten Island,St. George,40.64371,-74.07887,470.0,5.0,46.0,0.19726027397260273,33840.0,86245.0
31560647,Cozy Apartment Located In The Heart Of Manhattan#7,Manhattan,Midtown,40.7485,-73.98732,580.0,5.0,23.0,0.29315068493150687,62060.0,86130.0
4951938,Comfy 1BD + Private Bath in Williamsburg,Brooklyn,Williamsburg,40.71495,-73.93997,660.0,5.0,82.0,0.3424657534246575,82500.0,86129.99999999997
39170789,Designer apt w private backyard.  Manhattan LES,Manhattan,Lower East Side,40.71232,-73.99148,550.0,5.0,24.0,0.27123287671232876,54450.0,86075.0
29026695,GREAT LOCATION - GREAT NEIGHBORHOOD - BKLYN JEWEL,Brooklyn,Prospect Heights,40.67781,-73.97262,1125.0,5.0,141.0,0.4904109589041096,201375.0,86062.5
35874663,The High Tide 2BR with Redecorated Living Room  #3,Queens,Rockaway Beach,40.58597,-73.81867,440.0,5.0,51.0,0.1643835616438356,26399.999999999996,86020.0
23678774,Modern Private room in Hell's kitchen- times Squar,Manhattan,Hell's Kitchen,40.76474,-73.98924,1170.0,5.0,30.0,0.4986301369863014,212940.0,85995.0
35810044,Gorgeous Bohemian Apt in Historic Brownstone,Brooklyn,Bedford-Stuyvesant,40.68635,-73.94222,466.0,5.0,6.0,0.19452054794520549,33086.0,85977.0
21883799,Comfortable living space,Brooklyn,Bedford-Stuyvesant,40.68777,-73.95378,599.0,5.0,2.0,0.30684931506849317,67088.0,85956.49999999997
35908905,Single room in All-Inclusive Colivng Apt,Manhattan,Upper West Side,40.79862,-73.95986,1005.0,5.0,2.0,0.4657534246575342,170850.0,85927.5
51965923,Beautiful & sunny large room in a gorgeous apt.,Brooklyn,East Flatbush,40.65547,-73.92567,414.0,5.0,7.0,0.13150684931506848,19871.999999999996,85904.99999999999
17208027,Beautiful & sunny large room in a gorgeous apt.,Brooklyn,East Flatbush,40.65547,-73.92567,414.0,5.0,7.0,0.13150684931506848,19871.999999999996,85904.99999999999
27511184,Home Away From Home,Queens,Arverne,40.59125,-73.79683,340.0,5.0,1.0,0.00821917808219178,1019.9999999999999,85849.99999999999
26451320,Peaceful.,Brooklyn,Fort Greene,40.69026,-73.97074,379.0,5.0,4.0,0.07945205479452055,10991.000000000002,85843.5
26568408,WEST VILLAGE Duplex Diamond,Manhattan,West Village,40.73705,-74.00966,366.0,5.0,3.0,0.057534246575342465,7686.0,85827.0
10952125,Cozy+Sunny 2 bedroom apt. close to Central Park,Manhattan,Harlem,40.80719,-73.95303,506.0,5.0,137.0,0.2356164383561644,43516.0,85767.0
49514816,Cozy+Sunny 2 bedroom apt. close to Central Park,Manhattan,Harlem,40.80719,-73.95303,506.0,5.0,137.0,0.2356164383561644,43516.0,85767.0
3985413,Great cozy for summer in Brooklyn,Brooklyn,Bedford-Stuyvesant,40.69458,-73.94314,429.0,5.0,73.0,0.15342465753424658,24024.0,85585.49999999999
16047093,Cozy townhouse with an amazing back yard,Queens,Ridgewood,40.7088,-73.91387,710.0,5.0,54.0,0.3698630136986301,95850.0,85554.99999999997
39793783,"Sunny, private room in Brooklyn!",Brooklyn,Bedford-Stuyvesant,40.68713,-73.93659,636.0,5.0,69.0,0.3315068493150685,76956.00000000001,85541.99999999999
35819433,MedStay Studio #1,Bronx,Claremont Village,40.84196,-73.90571,803.0,5.0,7.0,0.40821917808219177,119647.0,85519.49999999997
40663656,Beautiful&New Bedrooms near everything you want!,Manhattan,Upper West Side,40.80188,-73.96696,395.0,5.0,26.0,0.10684931506849316,15405.0,85517.5
3666736,2 Bd/1 Bath Apartment Upper East Side NYC,Manhattan,Upper East Side,40.76349,-73.95969,579.0,5.0,9.0,0.2958904109589041,62532.0,85402.49999999997
3223791,Beautiful 1 Bdr in the heart of NYC,Manhattan,Theater District,40.76084,-73.98367,975.0,5.0,16.0,0.4602739726027397,163800.0,85312.5
10739490,Comfy Room in Amazing East Village Apt,Manhattan,East Village,40.72309,-73.98428,1086.0,5.0,2.0,0.4849315068493151,192221.99999999997,85251.00000000003
49302180,Comfy Room in Amazing East Village Apt,Manhattan,East Village,40.72309,-73.98428,1086.0,5.0,2.0,0.4849315068493151,192221.99999999997,85251.00000000003
31898655,East Village Peaceful Perfect One Bedroom,Manhattan,East Village,40.72898,-73.98413,472.0,5.0,6.0,0.2054794520547945,35400.0,85195.99999999999
45148884,Casa Estrella,Brooklyn,Bushwick,40.70679,-73.92295,701.0,5.0,78.0,0.36712328767123287,93933.99999999999,85171.50000000001
13577207,Casa Estrella,Brooklyn,Bushwick,40.70679,-73.92295,701.0,5.0,78.0,0.36712328767123287,93933.99999999999,85171.50000000001
34003470,Large Private Room with Modern amenities,Bronx,Kingsbridge,40.86369,-73.90358,941.0,5.0,55.0,0.4520547945205479,155265.0,85160.49999999997
28891381,Red Brick Landmark Home,Brooklyn,Bedford-Stuyvesant,40.67964,-73.94179,1044.0,5.0,41.0,0.4767123287671233,181656.0,85086.0
44512635,Williamsburg Bedfd Stop 1000 sqft 1 Bed + 1.5 Bath,Brooklyn,Williamsburg,40.71372,-73.96326,530.0,5.0,63.0,0.2602739726027397,50350.0,85065.0
57173008,Williamsburg Bedfd Stop 1000 sqft 1 Bed + 1.5 Bath,Brooklyn,Williamsburg,40.71372,-73.96326,530.0,5.0,63.0,0.2602739726027397,50350.0,85065.0
12940957,Williamsburg Bedfd Stop 1000 sqft 1 Bed + 1.5 Bath,Brooklyn,Williamsburg,40.71372,-73.96326,530.0,5.0,63.0,0.2602739726027397,50350.0,85065.0
51503648,Williamsburg Bedfd Stop 1000 sqft 1 Bed + 1.5 Bath,Brooklyn,Williamsburg,40.71372,-73.96326,530.0,5.0,63.0,0.2602739726027397,50350.0,85065.0
24263107,Harlem Hideaway,Manhattan,East Harlem,40.80305,-73.94163,372.0,5.0,5.0,0.07397260273972603,10044.0,85001.99999999999
42271954,Harlem Hideaway,Manhattan,East Harlem,40.80305,-73.94163,372.0,5.0,5.0,0.07397260273972603,10044.0,85001.99999999999
9352112,Luxury Full Central Park View Apart,Manhattan,Upper West Side,40.80031,-73.95847,398.0,5.0,6.0,0.11506849315068493,16716.0,84972.99999999999
47914803,Luxury Full Central Park View Apart,Manhattan,Upper West Side,40.80031,-73.95847,398.0,5.0,6.0,0.11506849315068493,16716.0,84972.99999999999
35147284,CONTACT HOST BEFORE BOOKING,Manhattan,Hell's Kitchen,40.76428,-73.99271,446.0,5.0,1.0,0.1780821917808219,28990.0,84963.0
2746052,Cozy sunny room in the heart of the city,Manhattan,Midtown,40.75375,-73.96556,656.0,5.0,128.0,0.3452054794520548,82656.0,84952.0
1920363,Super Cute Upper West Side Apt!!,Manhattan,Upper West Side,40.80193,-73.96703,1055.0,5.0,75.0,0.4794520547945205,184625.0,84927.5
24477400,Cozy Studio in Prime Lower East Side,Manhattan,Lower East Side,40.72141,-73.98866,405.0,5.0,8.0,0.12602739726027398,18630.000000000004,84847.5
42486246,Cozy Studio in Prime Lower East Side,Manhattan,Lower East Side,40.72141,-73.98866,405.0,5.0,8.0,0.12602739726027398,18630.000000000004,84847.5
35596303,Awesome Duplex apartment on Atlantic ave,Queens,Richmond Hill,40.69455,-73.82899,332.0,5.0,2.0,0.0,0.0,84825.99999999999
37123965,"Private, Cozy Heat, Near Subway, 20 Mins to MTN",Brooklyn,Bushwick,40.68321,-73.90853,332.0,5.0,51.0,0.0,0.0,84825.99999999999
35596303,Awesome Duplex apartment on Atlantic ave,Queens,Richmond Hill,40.69455,-73.82899,332.0,5.0,2.0,0.0,0.0,84825.99999999999
22316250,Better Home Inn,Queens,Springfield Gardens,40.66272,-73.76849,591.0,5.0,88.0,0.30684931506849317,66192.0,84808.5
3024963,"Bright, Modern Two Bedroom With Stunning Rooftop",Brooklyn,Williamsburg,40.71292,-73.95876,734.0,5.0,169.0,0.3835616438356164,102759.99999999999,84776.99999999999
53052297,Luxurious private Upper Westside Bedroom #2,Manhattan,Upper West Side,40.80222,-73.96763,796.0,5.0,1.0,0.40821917808219177,118604.0,84773.99999999997
18294401,Luxurious private Upper Westside Bedroom #2,Manhattan,Upper West Side,40.80222,-73.96763,796.0,5.0,1.0,0.40821917808219177,118604.0,84773.99999999997
19355370,Comfy Room with Private Insuite Bathroom,Brooklyn,Bedford-Stuyvesant,40.69455,-73.9343,733.0,5.0,27.0,0.3835616438356164,102619.99999999999,84661.50000000001
54113266,Comfy Room with Private Insuite Bathroom,Brooklyn,Bedford-Stuyvesant,40.69455,-73.9343,733.0,5.0,27.0,0.3835616438356164,102619.99999999999,84661.50000000001
25790217,No Stairs 2BR near Times Square - very private!!,Manhattan,Hell's Kitchen,40.76486,-73.99316,708.0,5.0,1.0,0.3726027397260274,96288.00000000001,84605.99999999999
35895098,"Home For Medical Professionals - ""Paresthesia""",Brooklyn,Bushwick,40.70315,-73.91472,1051.0,5.0,1.0,0.4794520547945205,183925.0,84605.5
28039183,Sleeping Easy on the East Side! 1 Bed/1 Bath,Manhattan,East Harlem,40.78586,-73.94475,353.0,5.0,3.0,0.043835616438356165,5648.0,84543.5
30155044,Washington Suite at Incentra Village Guest House,Manhattan,West Village,40.73723,-74.00507,490.0,5.0,10.0,0.2273972602739726,40670.0,84525.0
36583264,union square~Newly Reno~Sleeps 3,Manhattan,Gramercy,40.73323,-73.9828,793.0,5.0,9.0,0.40821917808219177,118157.0,84454.49999999997
52048768,Private Suite in NYC 15 minutes to Times Square,Queens,Sunnyside,40.74648,-73.91919,441.0,5.0,76.0,0.17534246575342466,28224.0,84451.5
17290872,Private Suite in NYC 15 minutes to Times Square,Queens,Sunnyside,40.74648,-73.91919,441.0,5.0,76.0,0.17534246575342466,28224.0,84451.5
36093926,New 3Br/2bathrooms apartment in Bed-Stuy,Brooklyn,Bedford-Stuyvesant,40.68892,-73.93768,333.0,5.0,1.0,0.005479452054794521,666.0,84415.5
37139430,Sid's Victorian Quiet Hideaway,Brooklyn,Flatbush,40.63883,-73.9623,397.0,5.0,123.0,0.1178082191780822,17071.0,84362.49999999999
35164405,Sml Rm in Pk Sl .great for longer stays Med/stu,Brooklyn,Prospect Heights,40.67954,-73.97247,445.0,5.0,88.0,0.18082191780821918,29370.0,84327.5
35654295,"Stunning UWS Studio w/ Gym, Laundry, Rooftop #6115",Manhattan,Upper West Side,40.78902,-73.97222,1087.0,5.0,8.0,0.4876712328767123,193486.00000000003,84242.49999999997
34859535,"3 Bedrooms, Hudson Yards, 12A",Manhattan,Hell's Kitchen,40.75586,-73.99806,578.0,5.0,4.0,0.3013698630136986,63580.0,84099.0
36023784,♔ Quant CrashPad NextTo Subway/Pratt/BarclayCenter,Brooklyn,Bedford-Stuyvesant,40.68692,-73.95577,329.0,5.0,1.0,0.0,0.0,84059.5
35465961,Vanderbilt Property III,Brooklyn,Fort Greene,40.69731,-73.97144,812.0,5.0,18.0,0.41643835616438357,123424.0,84042.0
33155690,The Game Room,Bronx,Claremont Village,40.84279,-73.90963,334.0,5.0,16.0,0.010958904109589041,1336.0,84001.0
40816643,2Br~Union square~Newly furnished,Manhattan,Gramercy,40.73337,-73.98524,379.0,5.0,5.0,0.09315068493150686,12886.0,83948.5
29787212,"Entire Luxury Condo w/Balcony
 
JFK🛫-18 mins",Brooklyn,Midwood,40.61252,-73.9553,335.0,5.0,9.0,0.0136986301369863,1675.0,83917.49999999999
39932411,Private room in Prime Soho/Nolita location,Manhattan,Nolita,40.72212,-73.99676,1042.0,5.0,29.0,0.4794520547945205,182349.99999999997,83881.00000000003
48467655,Luxury 1BR Apartment with Washer & Dryer,Brooklyn,Williamsburg,40.71293,-73.9603,1055.0,5.0,54.0,0.4821917808219178,185680.0,83872.5
9904964,Luxury 1BR Apartment with Washer & Dryer,Brooklyn,Williamsburg,40.71293,-73.9603,1055.0,5.0,54.0,0.4821917808219178,185680.0,83872.5
32696728,Discover New York - 32,Manhattan,Upper West Side,40.80269,-73.96537,937.0,5.0,16.0,0.4547945205479452,155542.0,83861.5
25000980,Stylish Designer 3 Bedroom Apartment,Queens,Astoria,40.76222,-73.91861,869.0,5.0,10.0,0.43561643835616437,138171.0,83858.49999999997
29452518,1 habitacion cerca de dos aeropuertos en queens,Queens,Flushing,40.74541,-73.83311,350.0,5.0,73.0,0.043835616438356165,5600.0,83824.99999999999
13344689,#3 Private  Quadruple  Room  20mnts from Manhattan,Bronx,Mott Haven,40.81217,-73.91777,373.0,5.0,21.0,0.08493150684931507,11563.0,83738.49999999999
44916366,#3 Private  Quadruple  Room  20mnts from Manhattan,Bronx,Mott Haven,40.81217,-73.91777,373.0,5.0,21.0,0.08493150684931507,11563.0,83738.49999999999
16698254,Spacious beautiful studio in Midtown Manhattan,Manhattan,Murray Hill,40.74873,-73.97664,329.0,5.0,5.0,0.0027397260273972603,329.0,83730.5
52011212,307 east 44th street fully furnished,Manhattan,Midtown,40.7504,-73.96934,329.0,5.0,1.0,0.0027397260273972603,329.0,83730.5
17253316,307 east 44th street fully furnished,Manhattan,Midtown,40.7504,-73.96934,329.0,5.0,1.0,0.0027397260273972603,329.0,83730.5
31745116,Privet room.10min from CentralPark.5 min to Times,Manhattan,Hell's Kitchen,40.7652,-73.99291,461.0,5.0,24.0,0.20273972602739726,34114.0,83671.5
47241549,Lavish 2 BR minutes from Central Park!,Manhattan,Upper West Side,40.78631,-73.97752,371.0,5.0,27.0,0.0821917808219178,11129.999999999998,83660.5
15669872,Lavish 2 BR minutes from Central Park!,Manhattan,Upper West Side,40.78631,-73.97752,371.0,5.0,27.0,0.0821917808219178,11129.999999999998,83660.5
30255562,Apartment for 6 guests.. Convenient Location,Brooklyn,East New York,40.67249,-73.86768,531.0,5.0,13.0,0.2684931506849315,52038.0,83632.5
34441996,Private Room for 2,Brooklyn,Bedford-Stuyvesant,40.69089,-73.93301,342.0,5.0,57.0,0.030136986301369864,3762.0,83618.99999999999
6845775,Victorian House near Brooklyn College,Brooklyn,East Flatbush,40.63939,-73.94988,337.0,5.0,100.0,0.021917808219178082,2696.0,83407.49999999999
19250985,MONTHLY RENTAL 1/2 Block from the BEACH BUNGALOW,Queens,Rockaway Beach,40.58536,-73.81726,329.0,5.0,1.0,0.005479452054794521,658.0,83401.5
54008881,MONTHLY RENTAL 1/2 Block from the BEACH BUNGALOW,Queens,Rockaway Beach,40.58536,-73.81726,329.0,5.0,1.0,0.005479452054794521,658.0,83401.5
30718390,Private Bedroom in Queens at St. John's University,Queens,Jamaica Estates,40.721,-73.79767,418.0,5.0,82.0,0.15342465753424658,23408.0,83390.99999999999
5890848,R&S Modern Spacious Hideaway,Brooklyn,East Flatbush,40.64345,-73.93643,581.0,5.0,157.0,0.30684931506849317,65072.0,83373.5
51419146,Best Location + Private Roof Deck,Manhattan,East Village,40.73109,-73.98234,585.0,5.0,209.0,0.3095890410958904,66105.0,83362.5
12856456,Best Location + Private Roof Deck,Manhattan,East Village,40.73109,-73.98234,585.0,5.0,209.0,0.3095890410958904,66105.0,83362.5
57088506,Best Location + Private Roof Deck,Manhattan,East Village,40.73109,-73.98234,585.0,5.0,209.0,0.3095890410958904,66105.0,83362.5
44428133,Best Location + Private Roof Deck,Manhattan,East Village,40.73109,-73.98234,585.0,5.0,209.0,0.3095890410958904,66105.0,83362.5
6281876,Classic Lower East Side Apartment,Manhattan,East Village,40.72168,-73.98418,601.0,5.0,2.0,0.32054794520547947,70317.0,83238.5
36312637,"ELEVATOR, BEAUTIFUL APARTMENT UNION SQ LOCATION",Manhattan,East Village,40.73188,-73.99048,379.0,5.0,14.0,0.09863013698630137,13644.0,83190.5
11702701,Spacious Private Bedroom in the North Bronx,Bronx,Kingsbridge,40.88283,-73.89326,328.0,5.0,2.0,0.005479452054794521,656.0,83148.0
50265391,Spacious Private Bedroom in the North Bronx,Bronx,Kingsbridge,40.88283,-73.89326,328.0,5.0,2.0,0.005479452054794521,656.0,83148.0
43274378,Spacious Private Bedroom in the North Bronx,Bronx,Kingsbridge,40.88283,-73.89326,328.0,5.0,2.0,0.005479452054794521,656.0,83148.0
7299213,Spacious yet cozy apt; heart of BK,Brooklyn,Cobble Hill,40.68954,-73.99383,1059.0,5.0,7.0,0.4849315068493151,187442.99999999997,83131.50000000003
34517109,2 Bdrm apt Near Empire State Building,Manhattan,Murray Hill,40.74929,-73.98125,458.0,5.0,10.0,0.20273972602739726,33892.0,83126.99999999999
33900742,Brooklyn’s Little Getaway ( Home away from home),Brooklyn,East Flatbush,40.64315,-73.94782,458.0,5.0,20.0,0.20273972602739726,33892.0,83126.99999999999
4892842,Reduced$ EastVillage Entire 1BD APT,Manhattan,East Village,40.73096,-73.98376,672.0,5.0,62.0,0.36164383561643837,88704.0,82992.0
22656467,CHEERFUL RM IN BROOKLYN! EASY ACCESS TO TRAIN! R3,Brooklyn,Bedford-Stuyvesant,40.68709,-73.95801,927.0,5.0,3.0,0.4547945205479452,153882.00000000003,82966.49999999997
6017325,Big comfy space close to Yankees.,Bronx,Morris Heights,40.85073,-73.9128,396.0,5.0,20.0,0.12602739726027398,18216.000000000004,82962.0
48055087,Top location amazing cozy 1BR,Manhattan,East Village,40.72387,-73.98939,424.0,5.0,3.0,0.1643835616438356,25439.999999999996,82891.99999999999
9492396,Top location amazing cozy 1BR,Manhattan,East Village,40.72387,-73.98939,424.0,5.0,3.0,0.1643835616438356,25439.999999999996,82891.99999999999
39787156,IDEAL AREA!Reviews! LARGE btfl room,Brooklyn,Prospect Heights,40.67852,-73.97008,808.0,5.0,73.0,0.4191780821917808,123624.0,82819.99999999997
25833849,"High floor king bed, your sanctuary in SoHo",Manhattan,SoHo,40.72172,-74.00436,516.0,5.0,1.0,0.2602739726027397,49020.0,82818.0
3466803,Penthouse in Williamsburg w/ Patio!,Brooklyn,Williamsburg,40.7172,-73.9616,946.0,5.0,18.0,0.4602739726027397,158928.0,82774.99999999997
35808939,Quaint And Cozy Close To All,Queens,Rockaway Beach,40.58828,-73.81357,991.0,5.0,86.0,0.4712328767123288,170452.0,82748.49999999997
44644082,Renovated Comfortable Room for 2 or solo traveler,Brooklyn,Windsor Terrace,40.64958,-73.97482,619.0,5.0,108.0,0.33424657534246577,75518.0,82636.49999999997
57304455,Renovated Comfortable Room for 2 or solo traveler,Brooklyn,Windsor Terrace,40.64958,-73.97482,619.0,5.0,108.0,0.33424657534246577,75518.0,82636.49999999997
51635095,Renovated Comfortable Room for 2 or solo traveler,Brooklyn,Windsor Terrace,40.64958,-73.97482,619.0,5.0,108.0,0.33424657534246577,75518.0,82636.49999999997
13072405,Renovated Comfortable Room for 2 or solo traveler,Brooklyn,Windsor Terrace,40.64958,-73.97482,619.0,5.0,108.0,0.33424657534246577,75518.0,82636.49999999997
33250685,Two bus stops to World Trade Center,Staten Island,Concord,40.60494,-74.07337,741.0,5.0,44.0,0.39452054794520547,106704.0,82621.49999999997
39244245,Spacious Loft 5 min to Union Square,Brooklyn,Williamsburg,40.71756,-73.95282,378.0,5.0,155.0,0.10136986301369863,13986.0,82592.99999999999
9332229,Room right on Central Park!,Manhattan,East Harlem,40.79663,-73.94893,912.0,5.0,5.0,0.4520547945205479,150480.0,82536.0
32707222,Quiet & Private room to stay in Brooklyn NYC,Brooklyn,Prospect-Lefferts Gardens,40.66217,-73.94283,332.0,5.0,3.0,0.019178082191780823,2324.0,82501.99999999999
3473983,Spacious room in great neighborhood,Brooklyn,Williamsburg,40.70442,-73.95413,409.0,5.0,6.0,0.14794520547945206,22086.0,82413.49999999999
1500615,Spacious Manhattan Apartment near Central Park,Manhattan,Upper West Side,40.78867,-73.96809,1121.0,5.0,297.0,0.4986301369863014,204021.99999999997,82393.50000000003
18706417,2 Bedroom 1 Bath by NYC Train and Major Highways,Bronx,Kingsbridge,40.88485,-73.89756,334.0,5.0,25.0,0.024657534246575342,3006.0,82331.0
53464313,2 Bedroom 1 Bath by NYC Train and Major Highways,Bronx,Kingsbridge,40.88485,-73.89756,334.0,5.0,25.0,0.024657534246575342,3006.0,82331.0
36445741,SPRING SPECIAL! Loft in Meatpacking District NYC,Manhattan,West Village,40.73955,-74.00476,326.0,5.0,8.0,0.00821917808219178,978.0,82315.0
34897644,Amazing NewApt Bright in the Heart of Williamsburg,Brooklyn,Williamsburg,40.71295,-73.95542,375.0,5.0,2.0,0.09863013698630137,13500.0,82312.5
30262190,Super cozy private Unit near JFK,Queens,Jamaica,40.68259,-73.79052,332.0,5.0,9.0,0.021917808219178082,2656.0,82169.99999999999
29583413,Private beachfront apartment with ocean view.,Queens,Rockaway Beach,40.58389,-73.81757,340.0,5.0,100.0,0.038356164383561646,4760.0,82109.99999999999
31241418,"Central, clean & cozy private 1-bedroom apartment",Queens,Laurelton,40.67624542,-73.73878042,321.0,5.0,9.0,0.0,0.0,82015.5
33890249,"Private room w/bathroom 
Flushing Nearby NYP",Queens,Flushing,40.74921,-73.82733,321.0,5.0,4.0,0.0,0.0,82015.5
34462432,3-Bedrooms in East Village Apartment,Manhattan,East Village,40.72648,-73.98814,348.0,5.0,1.0,0.0547945205479452,6959.999999999999,81954.0
5472757,Orange Room,Brooklyn,Bedford-Stuyvesant,40.68549,-73.93532,762.0,5.0,163.0,0.4054794520547945,112776.0,81915.0
